State,Year,ConsumptionType,ConsumptionValue
Delaware,1977,Consumption.Commercial.Natural Gas,2881
Delaware,1978,Consumption.Commercial.Natural Gas,3089
Delaware,1979,Consumption.Commercial.Natural Gas,2922
Delaware,1980,Consumption.Commercial.Natural Gas,3353
Delaware,1981,Consumption.Commercial.Natural Gas,3915
Delaware,1982,Consumption.Commercial.Natural Gas,3695
Delaware,1983,Consumption.Commercial.Natural Gas,3480
Delaware,1984,Consumption.Commercial.Natural Gas,3894
Delaware,1985,Consumption.Commercial.Natural Gas,3487
Delaware,1986,Consumption.Commercial.Natural Gas,3572
Delaware,1987,Consumption.Commercial.Natural Gas,3776
Delaware,1988,Consumption.Commercial.Natural Gas,4113
Delaware,1989,Consumption.Commercial.Natural Gas,4267
Delaware,1990,Consumption.Commercial.Natural Gas,4079
Delaware,1991,Consumption.Commercial.Natural Gas,4281
Delaware,1992,Consumption.Commercial.Natural Gas,5149
Delaware,1993,Consumption.Commercial.Natural Gas,5380
Delaware,1994,Consumption.Commercial.Natural Gas,5654
Delaware,1995,Consumption.Commercial.Natural Gas,5947
Delaware,1996,Consumption.Commercial.Natural Gas,6933
Delaware,1997,Consumption.Commercial.Natural Gas,6841
Delaware,1998,Consumption.Commercial.Natural Gas,5935
Delaware,1999,Consumption.Commercial.Natural Gas,6533
Delaware,2000,Consumption.Commercial.Natural Gas,5336
Delaware,2001,Consumption.Commercial.Natural Gas,5867
Delaware,2002,Consumption.Commercial.Natural Gas,7750
Delaware,2003,Consumption.Commercial.Natural Gas,8756
Delaware,2004,Consumption.Commercial.Natural Gas,8769
Delaware,2005,Consumption.Commercial.Natural Gas,8693
Delaware,2006,Consumption.Commercial.Natural Gas,8436
Delaware,2007,Consumption.Commercial.Natural Gas,8951
Delaware,2008,Consumption.Commercial.Natural Gas,9158
Delaware,2009,Consumption.Commercial.Natural Gas,12053
Delaware,2010,Consumption.Commercial.Natural Gas,12495
Delaware,2011,Consumption.Commercial.Natural Gas,10784
Delaware,2012,Consumption.Commercial.Natural Gas,10319
Delaware,2013,Consumption.Commercial.Natural Gas,11691
Delaware,2014,Consumption.Commercial.Natural Gas,12541
Delaware,2015,Consumption.Commercial.Natural Gas,12350
Delaware,2016,Consumption.Commercial.Natural Gas,12977
Delaware,2017,Consumption.Commercial.Natural Gas,14022
Delaware,2018,Consumption.Commercial.Natural Gas,16276
Delaware,2019,Consumption.Commercial.Natural Gas,16263
Florida,1960,Consumption.Commercial.Natural Gas,7223
Florida,1961,Consumption.Commercial.Natural Gas,7038
Florida,1962,Consumption.Commercial.Natural Gas,10823
Florida,1963,Consumption.Commercial.Natural Gas,13777
Florida,1964,Consumption.Commercial.Natural Gas,18888
Florida,1965,Consumption.Commercial.Natural Gas,13202
Florida,1966,Consumption.Commercial.Natural Gas,13833
Florida,1967,Consumption.Commercial.Natural Gas,23379
Florida,1968,Consumption.Commercial.Natural Gas,22941
Florida,1969,Consumption.Commercial.Natural Gas,25908
Florida,1970,Consumption.Commercial.Natural Gas,28017
Florida,1971,Consumption.Commercial.Natural Gas,26523
Florida,1972,Consumption.Commercial.Natural Gas,24878
Florida,1973,Consumption.Commercial.Natural Gas,25903
Florida,1974,Consumption.Commercial.Natural Gas,24014
Florida,1975,Consumption.Commercial.Natural Gas,34207
Florida,1976,Consumption.Commercial.Natural Gas,42131
Florida,1977,Consumption.Commercial.Natural Gas,43986
Florida,1978,Consumption.Commercial.Natural Gas,37852
Florida,1979,Consumption.Commercial.Natural Gas,38605
Florida,1980,Consumption.Commercial.Natural Gas,32285
Florida,1981,Consumption.Commercial.Natural Gas,37291
Florida,1982,Consumption.Commercial.Natural Gas,32244
Florida,1983,Consumption.Commercial.Natural Gas,32069
Florida,1984,Consumption.Commercial.Natural Gas,33549
Florida,1985,Consumption.Commercial.Natural Gas,34021
Florida,1986,Consumption.Commercial.Natural Gas,38548
Florida,1987,Consumption.Commercial.Natural Gas,41044
Florida,1988,Consumption.Commercial.Natural Gas,40855
Florida,1989,Consumption.Commercial.Natural Gas,37946
Florida,1990,Consumption.Commercial.Natural Gas,39349
Florida,1991,Consumption.Commercial.Natural Gas,43126
Florida,1992,Consumption.Commercial.Natural Gas,45884
Florida,1993,Consumption.Commercial.Natural Gas,45224
Florida,1994,Consumption.Commercial.Natural Gas,45064
Florida,1995,Consumption.Commercial.Natural Gas,43199
Florida,1996,Consumption.Commercial.Natural Gas,46671
Florida,1997,Consumption.Commercial.Natural Gas,38831
Florida,1998,Consumption.Commercial.Natural Gas,39707
Florida,1999,Consumption.Commercial.Natural Gas,37941
Florida,2000,Consumption.Commercial.Natural Gas,53090
Florida,2001,Consumption.Commercial.Natural Gas,52490
Florida,2002,Consumption.Commercial.Natural Gas,57802
Florida,2003,Consumption.Commercial.Natural Gas,56545
Florida,2004,Consumption.Commercial.Natural Gas,58332
Florida,2005,Consumption.Commercial.Natural Gas,59867
Florida,2006,Consumption.Commercial.Natural Gas,52221
Florida,2007,Consumption.Commercial.Natural Gas,52915
Florida,2008,Consumption.Commercial.Natural Gas,52508
Florida,2009,Consumption.Commercial.Natural Gas,51919
Florida,2010,Consumption.Commercial.Natural Gas,55374
Florida,2011,Consumption.Commercial.Natural Gas,54342
Florida,2012,Consumption.Commercial.Natural Gas,55683
Florida,2013,Consumption.Commercial.Natural Gas,61035
Florida,2014,Consumption.Commercial.Natural Gas,64460
Florida,2015,Consumption.Commercial.Natural Gas,61734
Florida,2016,Consumption.Commercial.Natural Gas,64199
Florida,2017,Consumption.Commercial.Natural Gas,63320
Florida,2018,Consumption.Commercial.Natural Gas,65589
Florida,2019,Consumption.Commercial.Natural Gas,64805
Georgia,1960,Consumption.Commercial.Natural Gas,22145
Georgia,1961,Consumption.Commercial.Natural Gas,22676
Georgia,1962,Consumption.Commercial.Natural Gas,26090
Georgia,1963,Consumption.Commercial.Natural Gas,27171
Georgia,1964,Consumption.Commercial.Natural Gas,27841
Georgia,1965,Consumption.Commercial.Natural Gas,27094
Georgia,1966,Consumption.Commercial.Natural Gas,28398
Georgia,1967,Consumption.Commercial.Natural Gas,31501
Georgia,1968,Consumption.Commercial.Natural Gas,37583
Georgia,1969,Consumption.Commercial.Natural Gas,40698
Georgia,1970,Consumption.Commercial.Natural Gas,39927
Georgia,1971,Consumption.Commercial.Natural Gas,43179
Georgia,1972,Consumption.Commercial.Natural Gas,46381
Georgia,1973,Consumption.Commercial.Natural Gas,48671
Georgia,1974,Consumption.Commercial.Natural Gas,45551
Georgia,1975,Consumption.Commercial.Natural Gas,50759
Georgia,1976,Consumption.Commercial.Natural Gas,47601
Georgia,1977,Consumption.Commercial.Natural Gas,56761
Georgia,1978,Consumption.Commercial.Natural Gas,61950
Georgia,1979,Consumption.Commercial.Natural Gas,64836
Georgia,1980,Consumption.Commercial.Natural Gas,60641
Georgia,1981,Consumption.Commercial.Natural Gas,58682
Georgia,1982,Consumption.Commercial.Natural Gas,56360
Georgia,1983,Consumption.Commercial.Natural Gas,57744
Georgia,1984,Consumption.Commercial.Natural Gas,57363
Georgia,1985,Consumption.Commercial.Natural Gas,52962
Georgia,1986,Consumption.Commercial.Natural Gas,51769
Georgia,1987,Consumption.Commercial.Natural Gas,56012
Georgia,1988,Consumption.Commercial.Natural Gas,57363
Georgia,1989,Consumption.Commercial.Natural Gas,54470
Georgia,1990,Consumption.Commercial.Natural Gas,50823
Georgia,1991,Consumption.Commercial.Natural Gas,52414
Georgia,1992,Consumption.Commercial.Natural Gas,55207
Georgia,1993,Consumption.Commercial.Natural Gas,59080
Georgia,1994,Consumption.Commercial.Natural Gas,55673
Georgia,1995,Consumption.Commercial.Natural Gas,58004
Georgia,1996,Consumption.Commercial.Natural Gas,62787
Georgia,1997,Consumption.Commercial.Natural Gas,58813
Georgia,1998,Consumption.Commercial.Natural Gas,56921
Georgia,1999,Consumption.Commercial.Natural Gas,44759
Georgia,2000,Consumption.Commercial.Natural Gas,59865
Georgia,2001,Consumption.Commercial.Natural Gas,52393
Georgia,2002,Consumption.Commercial.Natural Gas,49873
Georgia,2003,Consumption.Commercial.Natural Gas,51753
Georgia,2004,Consumption.Commercial.Natural Gas,56636
Georgia,2005,Consumption.Commercial.Natural Gas,54762
Georgia,2006,Consumption.Commercial.Natural Gas,49562
Georgia,2007,Consumption.Commercial.Natural Gas,49995
Georgia,2008,Consumption.Commercial.Natural Gas,52719
Georgia,2009,Consumption.Commercial.Natural Gas,54883
Georgia,2010,Consumption.Commercial.Natural Gas,61450
Georgia,2011,Consumption.Commercial.Natural Gas,57645
Georgia,2012,Consumption.Commercial.Natural Gas,52707
Georgia,2013,Consumption.Commercial.Natural Gas,58066
Georgia,2014,Consumption.Commercial.Natural Gas,60029
Georgia,2015,Consumption.Commercial.Natural Gas,55005
Georgia,2016,Consumption.Commercial.Natural Gas,52773
Georgia,2017,Consumption.Commercial.Natural Gas,50571
Georgia,2018,Consumption.Commercial.Natural Gas,58080
Georgia,2019,Consumption.Commercial.Natural Gas,55033
Hawaii,1960,Consumption.Commercial.Natural Gas,0
Hawaii,1961,Consumption.Commercial.Natural Gas,0
Hawaii,1962,Consumption.Commercial.Natural Gas,0
Hawaii,1963,Consumption.Commercial.Natural Gas,0
Hawaii,1964,Consumption.Commercial.Natural Gas,0
Hawaii,1965,Consumption.Commercial.Natural Gas,0
Hawaii,1966,Consumption.Commercial.Natural Gas,0
Hawaii,1967,Consumption.Commercial.Natural Gas,0
Hawaii,1968,Consumption.Commercial.Natural Gas,0
Hawaii,1969,Consumption.Commercial.Natural Gas,0
Hawaii,1970,Consumption.Commercial.Natural Gas,0
Hawaii,1971,Consumption.Commercial.Natural Gas,0
Hawaii,1972,Consumption.Commercial.Natural Gas,0
Hawaii,1973,Consumption.Commercial.Natural Gas,0
Hawaii,1974,Consumption.Commercial.Natural Gas,0
Hawaii,1975,Consumption.Commercial.Natural Gas,0
Hawaii,1976,Consumption.Commercial.Natural Gas,0
Hawaii,1977,Consumption.Commercial.Natural Gas,0
Hawaii,1978,Consumption.Commercial.Natural Gas,0
Hawaii,1979,Consumption.Commercial.Natural Gas,0
Hawaii,1980,Consumption.Commercial.Natural Gas,1652
Hawaii,1981,Consumption.Commercial.Natural Gas,1544
Hawaii,1982,Consumption.Commercial.Natural Gas,1589
Hawaii,1983,Consumption.Commercial.Natural Gas,1584
Hawaii,1984,Consumption.Commercial.Natural Gas,1363
Hawaii,1985,Consumption.Commercial.Natural Gas,2010
Hawaii,1986,Consumption.Commercial.Natural Gas,2045
Hawaii,1987,Consumption.Commercial.Natural Gas,2156
Hawaii,1988,Consumption.Commercial.Natural Gas,2209
Hawaii,1989,Consumption.Commercial.Natural Gas,2299
Hawaii,1990,Consumption.Commercial.Natural Gas,2378
Hawaii,1991,Consumption.Commercial.Natural Gas,2320
Hawaii,1992,Consumption.Commercial.Natural Gas,2301
Hawaii,1993,Consumption.Commercial.Natural Gas,2255
Hawaii,1994,Consumption.Commercial.Natural Gas,2313
Hawaii,1995,Consumption.Commercial.Natural Gas,2304
Hawaii,1996,Consumption.Commercial.Natural Gas,2254
Hawaii,1997,Consumption.Commercial.Natural Gas,1804
Hawaii,1998,Consumption.Commercial.Natural Gas,1845
Hawaii,1999,Consumption.Commercial.Natural Gas,1845
Hawaii,2000,Consumption.Commercial.Natural Gas,1854
Hawaii,2001,Consumption.Commercial.Natural Gas,1812
Hawaii,2002,Consumption.Commercial.Natural Gas,1823
Hawaii,2003,Consumption.Commercial.Natural Gas,1833
Hawaii,2004,Consumption.Commercial.Natural Gas,1889
Hawaii,2005,Consumption.Commercial.Natural Gas,1905
Hawaii,2006,Consumption.Commercial.Natural Gas,1898
Hawaii,2007,Consumption.Commercial.Natural Gas,1904
Hawaii,2008,Consumption.Commercial.Natural Gas,1845
Hawaii,2009,Consumption.Commercial.Natural Gas,1822
Hawaii,2010,Consumption.Commercial.Natural Gas,1848
Hawaii,2011,Consumption.Commercial.Natural Gas,1853
Hawaii,2012,Consumption.Commercial.Natural Gas,1935
Hawaii,2013,Consumption.Commercial.Natural Gas,1884
Hawaii,2014,Consumption.Commercial.Natural Gas,1852
Hawaii,2015,Consumption.Commercial.Natural Gas,1874
Hawaii,2016,Consumption.Commercial.Natural Gas,2339
Hawaii,2017,Consumption.Commercial.Natural Gas,2385
Hawaii,2018,Consumption.Commercial.Natural Gas,2502
Hawaii,2019,Consumption.Commercial.Natural Gas,2483
Iowa,1960,Consumption.Commercial.Natural Gas,28838
Iowa,1961,Consumption.Commercial.Natural Gas,31172
Iowa,1962,Consumption.Commercial.Natural Gas,34191
Iowa,1963,Consumption.Commercial.Natural Gas,33444
Iowa,1964,Consumption.Commercial.Natural Gas,36472
Iowa,1965,Consumption.Commercial.Natural Gas,39089
Iowa,1966,Consumption.Commercial.Natural Gas,42586
Iowa,1967,Consumption.Commercial.Natural Gas,46065
Iowa,1968,Consumption.Commercial.Natural Gas,49043
Iowa,1969,Consumption.Commercial.Natural Gas,53807
Iowa,1970,Consumption.Commercial.Natural Gas,57781
Iowa,1971,Consumption.Commercial.Natural Gas,59670
Iowa,1972,Consumption.Commercial.Natural Gas,62204
Iowa,1973,Consumption.Commercial.Natural Gas,64213
Iowa,1974,Consumption.Commercial.Natural Gas,64795
Iowa,1975,Consumption.Commercial.Natural Gas,67450
Iowa,1976,Consumption.Commercial.Natural Gas,65234
Iowa,1977,Consumption.Commercial.Natural Gas,60736
Iowa,1978,Consumption.Commercial.Natural Gas,49275
Iowa,1979,Consumption.Commercial.Natural Gas,58430
Iowa,1980,Consumption.Commercial.Natural Gas,50733
Iowa,1981,Consumption.Commercial.Natural Gas,46942
Iowa,1982,Consumption.Commercial.Natural Gas,51942
Iowa,1983,Consumption.Commercial.Natural Gas,47501
Iowa,1984,Consumption.Commercial.Natural Gas,48813
Iowa,1985,Consumption.Commercial.Natural Gas,48163
Iowa,1986,Consumption.Commercial.Natural Gas,44144
Iowa,1987,Consumption.Commercial.Natural Gas,38362
Iowa,1988,Consumption.Commercial.Natural Gas,45270
Iowa,1989,Consumption.Commercial.Natural Gas,46649
Iowa,1990,Consumption.Commercial.Natural Gas,44255
Iowa,1991,Consumption.Commercial.Natural Gas,46978
Iowa,1992,Consumption.Commercial.Natural Gas,46278
Iowa,1993,Consumption.Commercial.Natural Gas,50480
Iowa,1994,Consumption.Commercial.Natural Gas,48302
Iowa,1995,Consumption.Commercial.Natural Gas,50572
Iowa,1996,Consumption.Commercial.Natural Gas,54899
Iowa,1997,Consumption.Commercial.Natural Gas,50643
Iowa,1998,Consumption.Commercial.Natural Gas,43499
Iowa,1999,Consumption.Commercial.Natural Gas,45759
Iowa,2000,Consumption.Commercial.Natural Gas,45834
Iowa,2001,Consumption.Commercial.Natural Gas,46064
Iowa,2002,Consumption.Commercial.Natural Gas,46558
Iowa,2003,Consumption.Commercial.Natural Gas,48219
Iowa,2004,Consumption.Commercial.Natural Gas,46214
Iowa,2005,Consumption.Commercial.Natural Gas,45435
Iowa,2006,Consumption.Commercial.Natural Gas,43974
Iowa,2007,Consumption.Commercial.Natural Gas,46838
Iowa,2008,Consumption.Commercial.Natural Gas,56658
Iowa,2009,Consumption.Commercial.Natural Gas,57093
Iowa,2010,Consumption.Commercial.Natural Gas,51976
Iowa,2011,Consumption.Commercial.Natural Gas,52338
Iowa,2012,Consumption.Commercial.Natural Gas,44360
Iowa,2013,Consumption.Commercial.Natural Gas,58243
Iowa,2014,Consumption.Commercial.Natural Gas,59724
Iowa,2015,Consumption.Commercial.Natural Gas,51756
Iowa,2016,Consumption.Commercial.Natural Gas,52177
Iowa,2017,Consumption.Commercial.Natural Gas,52468
Iowa,2018,Consumption.Commercial.Natural Gas,60197
Iowa,2019,Consumption.Commercial.Natural Gas,61643
Idaho,1960,Consumption.Commercial.Natural Gas,2892
Idaho,1961,Consumption.Commercial.Natural Gas,3329
Idaho,1962,Consumption.Commercial.Natural Gas,4524
Idaho,1963,Consumption.Commercial.Natural Gas,4140
Idaho,1964,Consumption.Commercial.Natural Gas,4370
Idaho,1965,Consumption.Commercial.Natural Gas,5391
Idaho,1966,Consumption.Commercial.Natural Gas,4978
Idaho,1967,Consumption.Commercial.Natural Gas,5211
Idaho,1968,Consumption.Commercial.Natural Gas,6521
Idaho,1969,Consumption.Commercial.Natural Gas,6765
Idaho,1970,Consumption.Commercial.Natural Gas,6208
Idaho,1971,Consumption.Commercial.Natural Gas,8734
Idaho,1972,Consumption.Commercial.Natural Gas,11365
Idaho,1973,Consumption.Commercial.Natural Gas,9931
Idaho,1974,Consumption.Commercial.Natural Gas,8378
Idaho,1975,Consumption.Commercial.Natural Gas,12847
Idaho,1976,Consumption.Commercial.Natural Gas,9240
Idaho,1977,Consumption.Commercial.Natural Gas,8910
Idaho,1978,Consumption.Commercial.Natural Gas,5797
Idaho,1979,Consumption.Commercial.Natural Gas,7249
Idaho,1980,Consumption.Commercial.Natural Gas,6061
Idaho,1981,Consumption.Commercial.Natural Gas,5801
